timestamp,meter_reading_actual,meter_reading_llm
2016-01-28 16:00:00,9.73,9.74
2016-01-28 17:00:00,7.64,9.81
2016-01-28 18:00:00,7.27,10.01
2016-01-28 19:00:00,7.37,10.74
2016-01-28 20:00:00,6.35,11.22
2016-01-28 21:00:00,5.32,11.74
2016-01-28 22:00:00,5.4,12.26
2016-01-28 23:00:00,5.0,12.74
2016-01-29 00:00:00,5.42,11.74
2016-01-29 01:00:00,5.79,12.26
2016-01-29 02:00:00,5.93,12.74
2016-01-29 03:00:00,6.74,13.15
2016-01-29 04:00:00,6.04,13.47
2016-01-29 05:00:00,6.95,13.67
2016-01-29 06:00:00,7.12,13.74
2016-01-29 07:00:00,6.72,13.67
2016-01-29 08:00:00,6.96,13.47
2016-01-29 09:00:00,9.06,12.74
2016-01-29 10:00:00,10.49,12.26
2016-01-29 11:00:00,19.63,11.74
2016-01-29 12:00:00,16.08,11.22
2016-01-29 13:00:00,9.69,10.74
2016-01-29 14:00:00,8.14,10.33
2016-01-29 15:00:00,8.01,10.01
2016-01-29 16:00:00,7.79,9.74
2016-01-29 17:00:00,7.42,9.81
2016-01-29 18:00:00,7.07,10.01
2016-01-29 19:00:00,6.95,10.74
2016-01-29 20:00:00,7.39,11.22
2016-01-29 21:00:00,6.69,11.74
2016-01-29 22:00:00,5.35,12.26
2016-01-29 23:00:00,4.9,12.74
2016-01-30 00:00:00,5.13,11.74
2016-01-30 01:00:00,5.52,12.26
2016-01-30 02:00:00,5.44,12.74
2016-01-30 03:00:00,6.09,13.15
2016-01-30 04:00:00,6.27,13.47
2016-01-30 05:00:00,6.24,13.67
2016-01-30 06:00:00,6.74,13.74
2016-01-30 07:00:00,6.57,13.67
2016-01-30 08:00:00,6.23,13.47
2016-01-30 09:00:00,6.01,12.74
2016-01-30 10:00:00,9.85,12.26
2016-01-30 11:00:00,13.48,11.74
2016-01-30 12:00:00,6.63,11.22
2016-01-30 13:00:00,4.71,10.74
2016-01-30 14:00:00,4.75,10.33
2016-01-30 15:00:00,4.48,10.01
2016-01-30 16:00:00,5.71,9.74
2016-01-30 17:00:00,6.06,9.81
2016-01-30 18:00:00,4.23,10.01
2016-01-30 19:00:00,3.44,10.74
2016-01-30 20:00:00,3.41,11.22
2016-01-30 21:00:00,3.42,11.74
2016-01-30 22:00:00,4.49,12.26
2016-01-30 23:00:00,4.91,12.74
