timestamp,meter_reading_actual,meter_reading_llm
2016-01-28 16:00:00,344.964,241.76
2016-01-28 17:00:00,331.893,240.76
2016-01-28 18:00:00,310.585,240.42
2016-01-28 19:00:00,293.679,240.76
2016-01-28 20:00:00,283.627,241.76
2016-01-28 21:00:00,273.236,243.35
2016-01-28 22:00:00,271.049,245.42
2016-01-28 23:00:00,271.114,247.83
2016-01-29 00:00:00,267.939,250.42
2016-01-29 01:00:00,268.185,253.01
2016-01-29 02:00:00,266.281,255.42
2016-01-29 03:00:00,264.048,257.49
2016-01-29 04:00:00,264.411,259.08
2016-01-29 05:00:00,262.207,260.08
2016-01-29 06:00:00,260.175,260.42
2016-01-29 07:00:00,272.679,260.08
2016-01-29 08:00:00,287.231,259.08
2016-01-29 09:00:00,307.529,257.49
2016-01-29 10:00:00,323.524,255.42
2016-01-29 11:00:00,331.393,253.01
2016-01-29 12:00:00,336.797,250.42
2016-01-29 13:00:00,335.669,247.83
2016-01-29 14:00:00,337.271,245.42
2016-01-29 15:00:00,340.316,243.35
2016-01-29 16:00:00,332.113,241.76
2016-01-29 17:00:00,322.676,240.76
2016-01-29 18:00:00,300.004,240.42
2016-01-29 19:00:00,281.175,240.76
2016-01-29 20:00:00,271.615,241.76
2016-01-29 21:00:00,271.9,243.35
2016-01-29 22:00:00,265.704,245.42
2016-01-29 23:00:00,261.958,247.83
2016-01-30 00:00:00,261.915,250.42
2016-01-30 01:00:00,262.203,253.01
2016-01-30 02:00:00,261.22,255.42
2016-01-30 03:00:00,259.727,257.49
2016-01-30 04:00:00,264.011,259.08
2016-01-30 05:00:00,259.84,260.08
2016-01-30 06:00:00,259.189,260.42
2016-01-30 07:00:00,263.332,260.08
2016-01-30 08:00:00,262.81,259.08
2016-01-30 09:00:00,270.578,257.49
2016-01-30 10:00:00,271.369,255.42
2016-01-30 11:00:00,274.393,253.01
2016-01-30 12:00:00,275.198,250.42
2016-01-30 13:00:00,274.87,247.83
2016-01-30 14:00:00,278.24,245.42
2016-01-30 15:00:00,276.368,243.35
2016-01-30 16:00:00,272.779,241.76
2016-01-30 17:00:00,273.588,240.76
2016-01-30 18:00:00,271.078,240.42
2016-01-30 19:00:00,265.193,240.76
2016-01-30 20:00:00,264.825,241.76
2016-01-30 21:00:00,263.084,243.35
2016-01-30 22:00:00,263.102,245.42
2016-01-30 23:00:00,262.733,247.83
