Timestamp,Outdoor_Temp_C,Indoor_Temp_C,Indoor_Temp_Noisy_C
2021-04-06 10:00:00,18.552,21.273,21.192
2021-04-06 10:30:00,17.955,20.366,20.173
2021-04-06 11:00:00,18.445,21.063,21.169
2021-04-06 11:30:00,18.840,20.190,20.244
2021-04-06 12:00:00,18.353,21.240,21.327
2021-04-06 12:30:00,19.044,20.278,20.198
2021-04-06 13:00:00,18.958,21.367,21.361
2021-04-06 13:30:00,18.907,20.564,20.515
2021-04-06 14:00:00,18.218,21.512,21.640
2021-04-06 14:30:00,17.908,20.414,20.109
2021-04-06 15:00:00,18.141,21.078,21.093
2021-04-06 15:30:00,18.546,20.099,19.968
2021-04-06 16:00:00,18.721,21.081,21.082
2021-04-06 16:30:00,17.362,20.294,20.196
2021-04-06 17:00:00,18.444,20.817,20.749
2021-04-06 17:30:00,18.527,21.526,21.295
2021-04-06 18:00:00,18.309,20.526,20.516
2021-04-06 18:30:00,19.093,21.287,21.181
2021-04-06 19:00:00,18.659,20.556,20.408
2021-04-06 19:30:00,19.103,21.423,21.387
2021-04-06 20:00:00,18.340,20.650,20.668
2021-04-06 20:30:00,18.916,21.380,21.469
2021-04-06 21:00:00,19.265,20.559,20.433
2021-04-06 21:30:00,19.103,21.627,21.598
2021-04-06 22:00:00,17.902,20.786,20.852
2021-04-06 22:30:00,18.321,21.325,21.390
2021-04-06 23:00:00,18.275,20.323,20.307
2021-04-06 23:30:00,18.692,21.141,21.084
2021-04-07 00:00:00,18.940,20.324,20.225
2021-04-07 00:30:00,18.177,21.363,21.457
2021-04-07 01:00:00,18.630,20.301,20.293
2021-04-07 01:30:00,17.586,21.244,21.243
2021-04-07 02:00:00,19.317,20.025,20.159
2021-04-07 02:30:00,18.340,21.289,21.281
2021-04-07 03:00:00,18.624,20.306,20.103
2021-04-07 03:30:00,18.442,21.245,21.107
2021-04-07 04:00:00,19.169,20.311,20.255
2021-04-07 04:30:00,17.178,21.430,21.392
2021-04-07 05:00:00,18.588,20.013,20.046
2021-04-07 05:30:00,18.543,21.038,21.021
2021-04-07 06:00:00,18.370,20.206,20.326
2021-04-07 06:30:00,19.459,21.094,21.034
2021-04-07 07:00:00,18.153,20.549,20.707
2021-04-07 07:30:00,18.982,21.250,21.153
2021-04-07 08:00:00,18.774,20.494,20.447
2021-04-07 08:30:00,19.227,21.421,21.289
2021-04-07 09:00:00,18.263,20.690,20.746
2021-04-07 09:30:00,18.230,21.381,21.338
2021-04-07 10:00:00,19.144,20.330,20.243
2021-04-07 10:30:00,18.809,21.435,21.266
2021-04-07 11:00:00,17.824,20.560,20.581
2021-04-07 11:30:00,18.327,21.148,21.055
2021-04-07 12:00:00,18.790,20.207,20.219
2021-04-07 12:30:00,19.015,21.235,21.271
2021-04-07 13:00:00,18.257,20.495,20.494
2021-04-07 13:30:00,17.139,21.249,21.250
2021-04-07 14:00:00,18.858,19.879,19.885
2021-04-07 14:30:00,17.986,21.039,20.939
2021-04-07 15:00:00,17.588,20.021,20.055
2021-04-07 15:30:00,17.180,20.710,20.736
2021-04-07 16:00:00,19.003,21.033,20.916
2021-04-07 16:30:00,18.661,20.357,20.216
2021-04-07 17:00:00,18.484,21.291,21.281
2021-04-07 17:30:00,19.291,20.355,20.244
2021-04-07 18:00:00,18.915,21.501,21.478
2021-04-07 18:30:00,19.404,20.639,20.653
2021-04-07 19:00:00,17.900,21.727,21.740
2021-04-07 19:30:00,18.579,20.452,20.454
2021-04-07 20:00:00,17.788,21.327,21.200
2021-04-07 20:30:00,18.482,20.148,20.164
2021-04-07 21:00:00,18.472,21.092,21.118
2021-04-07 21:30:00,18.910,20.219,20.315
2021-04-07 22:00:00,18.619,21.282,21.217
2021-04-07 22:30:00,18.908,20.395,20.462
2021-04-07 23:00:00,18.948,21.399,21.452
2021-04-07 23:30:00,19.674,20.582,20.698
2021-04-08 00:00:00,18.587,21.779,21.953
2021-04-08 00:30:00,18.274,20.715,20.811
2021-04-08 01:00:00,18.867,21.401,21.375
2021-04-08 01:30:00,18.343,20.557,20.551
2021-04-08 02:00:00,19.485,21.319,21.371
2021-04-08 02:30:00,18.603,20.708,20.717
2021-04-08 03:00:00,18.462,21.506,21.574
2021-04-08 03:30:00,18.509,20.491,20.397
2021-04-08 04:00:00,19.103,21.330,21.243
2021-04-08 04:30:00,18.665,20.588,20.423
2021-04-08 05:00:00,18.423,21.447,21.550
2021-04-08 05:30:00,19.577,20.439,20.483
2021-04-08 06:00:00,18.316,21.652,21.643
2021-04-08 06:30:00,18.762,20.540,20.512
2021-04-08 07:00:00,19.070,21.447,21.532
2021-04-08 07:30:00,17.929,20.655,20.523
2021-04-08 08:00:00,18.984,21.246,21.356
2021-04-08 08:30:00,18.217,20.492,20.550
2021-04-08 09:00:00,19.156,21.234,21.372
2021-04-08 09:30:00,18.263,20.541,20.590
2021-04-08 10:00:00,19.091,21.282,21.220
2021-04-08 10:30:00,19.297,20.551,20.458
2021-04-08 11:00:00,19.175,21.633,21.660
2021-04-08 11:30:00,18.870,20.814,20.980
2021-04-08 12:00:00,18.629,21.666,21.719
2021-04-08 12:30:00,18.456,20.653,20.638
2021-04-08 13:00:00,19.480,21.421,21.342
2021-04-08 13:30:00,18.395,20.774,20.614
2021-04-08 14:00:00,18.226,21.481,21.473
2021-04-08 14:30:00,19.077,20.396,20.638
2021-04-08 15:00:00,18.346,21.456,21.424
2021-04-08 15:30:00,18.269,20.420,20.403
2021-04-08 16:00:00,18.022,21.203,20.994
2021-04-08 16:30:00,18.503,20.143,20.245
2021-04-08 17:00:00,18.703,21.096,21.245
2021-04-08 17:30:00,18.866,20.298,20.036
2021-04-08 18:00:00,19.220,21.321,21.244
2021-04-08 18:30:00,19.008,20.621,20.708
2021-04-08 19:00:00,18.649,21.583,21.708
2021-04-08 19:30:00,18.645,20.605,20.638
2021-04-08 20:00:00,18.999,21.452,21.417
2021-04-08 20:30:00,19.381,20.634,20.515
2021-04-08 21:00:00,18.807,21.716,21.643
2021-04-08 21:30:00,18.510,20.747,20.703
2021-04-08 22:00:00,18.248,21.501,21.510
2021-04-08 22:30:00,18.022,20.417,20.483
2021-04-08 23:00:00,19.077,21.118,20.888
2021-04-08 23:30:00,19.033,20.438,20.499
2021-04-09 00:00:00,19.180,21.470,21.527
2021-04-09 00:30:00,18.827,20.707,20.601
2021-04-09 01:00:00,19.595,21.580,21.453
2021-04-09 01:30:00,18.649,20.918,21.043
2021-04-09 02:00:00,19.369,21.662,21.753
2021-04-09 02:30:00,18.872,20.898,20.891
2021-04-09 03:00:00,18.587,21.722,21.660
2021-04-09 03:30:00,19.188,20.677,20.802
2021-04-09 04:00:00,19.096,21.681,21.700
2021-04-09 04:30:00,19.070,20.819,20.780
2021-04-09 05:00:00,18.932,21.736,21.818
2021-04-09 05:30:00,18.872,20.801,20.801
2021-04-09 06:00:00,20.086,21.658,21.664
2021-04-09 06:30:00,19.484,21.134,21.173
2021-04-09 07:00:00,19.253,20.584,20.482
2021-04-09 07:30:00,18.947,21.640,21.589
2021-04-09 08:00:00,19.395,20.743,20.721
2021-04-09 08:30:00,19.150,21.793,21.939
2021-04-09 09:00:00,18.905,20.912,20.833
2021-04-09 09:30:00,18.740,21.743,21.663
2021-04-09 10:00:00,18.851,20.742,20.782
2021-04-09 10:30:00,17.306,21.612,21.779
2021-04-09 11:00:00,18.997,20.176,20.242
2021-04-09 11:30:00,18.647,21.283,21.063
2021-04-09 12:00:00,19.688,20.405,20.324
2021-04-09 12:30:00,18.901,21.666,21.637
2021-04-09 13:00:00,18.297,20.744,20.624
2021-04-09 13:30:00,18.866,21.428,21.436
2021-04-09 14:00:00,18.368,20.574,20.668
2021-04-09 14:30:00,19.128,21.339,21.426
2021-04-09 15:00:00,19.037,20.602,20.488
2021-04-09 15:30:00,19.370,21.580,21.504
2021-04-09 16:00:00,18.496,20.844,20.819
2021-04-09 16:30:00,18.908,21.561,21.505
2021-04-09 17:00:00,18.209,20.677,20.396
2021-04-09 17:30:00,19.242,21.354,21.417
2021-04-09 18:00:00,19.151,20.650,20.570
2021-04-09 18:30:00,19.139,21.650,21.771
2021-04-09 19:00:00,18.892,20.813,20.874
2021-04-09 19:30:00,19.099,21.673,21.774
2021-04-09 20:00:00,19.694,20.815,20.925
2021-04-09 20:30:00,18.749,21.941,21.902
2021-04-09 21:00:00,18.961,20.877,20.750
2021-04-09 21:30:00,18.348,21.738,21.887
2021-04-09 22:00:00,18.457,20.608,20.534
2021-04-09 22:30:00,18.940,21.391,21.453
2021-04-09 23:00:00,19.443,20.574,20.708
2021-04-09 23:30:00,18.763,21.697,21.685
2021-04-10 00:00:00,18.920,20.719,20.824
2021-04-10 00:30:00,18.834,21.619,21.517
2021-04-10 01:00:00,18.770,20.691,20.699
2021-04-10 01:30:00,19.185,21.551,21.551
2021-04-10 02:00:00,18.289,20.762,20.778
2021-04-10 02:30:00,19.678,21.438,21.486
2021-04-10 03:00:00,18.705,20.851,20.967
2021-04-10 03:30:00,19.399,21.636,21.601
2021-04-10 04:00:00,18.403,20.890,20.908
2021-04-10 04:30:00,19.372,21.561,21.547
2021-04-10 05:00:00,19.374,20.831,20.653
2021-04-10 05:30:00,19.230,21.845,21.799
2021-04-10 06:00:00,18.540,20.974,21.098
2021-04-10 06:30:00,19.162,21.663,21.661
2021-04-10 07:00:00,18.446,20.829,20.931
2021-04-10 07:30:00,18.911,21.535,21.466
2021-04-10 08:00:00,19.552,20.660,20.679
2021-04-10 08:30:00,19.436,21.791,21.822
2021-04-10 09:00:00,19.045,21.006,20.982
2021-04-10 09:30:00,18.550,20.352,20.229
2021-04-10 10:00:00,19.360,21.252,21.049
2021-04-10 10:30:00,19.047,20.621,20.582
2021-04-10 11:00:00,17.878,21.597,21.668
2021-04-10 11:30:00,19.429,20.357,20.532
2021-04-10 12:00:00,19.026,21.548,21.582
2021-04-10 12:30:00,19.639,20.707,20.703
2021-04-10 13:00:00,18.490,21.851,21.965
2021-04-10 13:30:00,17.449,20.731,20.752
2021-04-10 14:00:00,19.177,21.137,21.019
2021-04-10 14:30:00,19.183,20.484,20.440
2021-04-10 15:00:00,18.192,21.550,21.742
2021-04-10 15:30:00,18.548,20.431,20.223
2021-04-10 16:00:00,20.415,21.303,21.546
2021-04-10 16:30:00,18.885,21.007,21.031
2021-04-10 17:00:00,19.403,20.300,20.248
2021-04-10 17:30:00,18.712,21.501,21.625
2021-04-10 18:00:00,17.993,20.571,20.563
2021-04-10 18:30:00,18.953,21.212,21.186
2021-04-10 19:00:00,18.905,20.459,20.390
2021-04-10 19:30:00,18.838,21.441,21.259
2021-04-10 20:00:00,18.980,20.573,20.415
2021-04-10 20:30:00,19.170,21.542,21.513
2021-04-10 21:00:00,18.963,20.751,20.837
2021-04-10 21:30:00,18.406,21.655,21.613
2021-04-10 22:00:00,19.281,20.572,20.569
2021-04-10 22:30:00,18.063,21.642,21.390
2021-04-10 23:00:00,18.013,20.449,20.461
2021-04-10 23:30:00,19.407,21.137,21.156
2021-04-11 00:00:00,19.437,20.560,20.650
2021-04-11 00:30:00,19.154,21.686,21.579
2021-04-11 01:00:00,18.485,20.842,20.909
2021-04-11 01:30:00,18.829,21.556,21.486
2021-04-11 02:00:00,19.052,20.647,20.655
2021-04-11 02:30:00,18.385,21.615,21.618
2021-04-11 03:00:00,18.814,20.539,20.446
2021-04-11 03:30:00,19.509,21.464,21.421
2021-04-11 04:00:00,19.897,20.812,20.818
2021-04-11 04:30:00,18.973,22.007,22.034
2021-04-11 05:00:00,19.561,20.996,20.886
2021-04-11 05:30:00,18.226,22.018,22.030
2021-04-11 06:00:00,19.513,20.754,20.739
2021-04-11 06:30:00,18.781,21.840,21.779
2021-04-11 07:00:00,19.337,20.820,20.896
2021-04-11 07:30:00,19.059,21.826,21.797
2021-04-11 08:00:00,19.843,20.904,20.995
2021-04-11 08:30:00,18.746,22.050,22.106
2021-04-11 09:00:00,19.497,20.949,20.936
2021-04-11 09:30:00,19.043,21.965,21.917
2021-04-11 10:00:00,19.104,20.991,20.919
2021-04-11 10:30:00,19.091,21.862,21.975
2021-04-11 11:00:00,18.760,20.938,20.957
2021-04-11 11:30:00,19.176,21.712,21.790
2021-04-11 12:00:00,19.152,20.867,20.921
2021-04-11 12:30:00,19.304,21.795,21.751
2021-04-11 13:00:00,19.225,20.965,20.771
2021-04-11 13:30:00,19.582,21.885,21.786
2021-04-11 14:00:00,19.645,21.117,21.021
2021-04-11 14:30:00,18.658,20.626,20.752
2021-04-11 15:00:00,19.617,21.470,21.592
2021-04-11 15:30:00,18.590,20.853,20.892
2021-04-11 16:00:00,19.477,21.598,21.517
2021-04-11 16:30:00,19.493,20.891,20.952
2021-04-11 17:00:00,18.227,21.925,22.055
2021-04-11 17:30:00,19.230,20.693,20.724
2021-04-11 18:00:00,18.949,21.705,21.563
2021-04-11 18:30:00,18.804,20.786,20.917
2021-04-11 19:00:00,19.859,21.625,21.665
2021-04-11 19:30:00,18.856,21.036,20.943
2021-04-11 20:00:00,18.780,20.310,20.241
2021-04-11 20:30:00,19.221,21.300,21.412
2021-04-11 21:00:00,19.526,20.607,20.562
2021-04-11 21:30:00,19.112,21.747,21.617
2021-04-11 22:00:00,19.766,20.868,20.688
2021-04-11 22:30:00,19.449,22.001,21.998
2021-04-11 23:00:00,18.094,21.150,21.214
2021-04-11 23:30:00,18.918,20.131,20.226
2021-04-12 00:00:00,19.047,21.227,21.182
2021-04-12 00:30:00,19.567,20.500,20.634
2021-04-12 01:00:00,18.015,21.689,21.633
2021-04-12 01:30:00,20.602,20.465,20.381
2021-04-12 02:00:00,19.593,22.010,22.093
2021-04-12 02:30:00,19.402,21.205,21.418
2021-04-12 03:00:00,19.918,20.604,20.605
2021-04-12 03:30:00,20.499,21.875,21.938
2021-04-12 04:00:00,19.763,21.417,21.565
2021-04-12 04:30:00,19.802,20.865,20.867
2021-04-12 05:00:00,19.393,22.011,22.153
2021-04-12 05:30:00,19.257,21.138,21.198
2021-04-12 06:00:00,19.090,20.511,20.441
2021-04-12 06:30:00,18.914,21.537,21.490
2021-04-12 07:00:00,18.984,20.663,20.514
2021-04-12 07:30:00,18.652,21.603,21.564
2021-04-12 08:00:00,19.290,20.620,20.487
2021-04-12 08:30:00,18.485,21.676,21.621
2021-04-12 09:00:00,19.423,20.613,20.450
2021-04-12 09:30:00,19.309,21.716,21.644
2021-04-12 10:00:00,19.401,20.914,21.015
2021-04-12 10:30:00,19.066,21.910,22.028
2021-04-12 11:00:00,20.866,20.962,20.873
2021-04-12 11:30:00,20.008,22.430,22.360
2021-04-12 12:00:00,18.705,21.622,21.723
2021-04-12 12:30:00,19.444,20.650,20.611
2021-04-12 13:00:00,19.024,21.748,21.811
2021-04-12 13:30:00,18.820,20.840,20.742
2021-04-12 14:00:00,18.657,21.667,21.783
2021-04-12 14:30:00,19.544,20.664,20.686
2021-04-12 15:00:00,18.987,21.790,21.838
2021-04-12 15:30:00,19.811,20.856,20.947
2021-04-12 16:00:00,19.824,22.008,21.989
2021-04-12 16:30:00,20.014,21.280,21.433
2021-04-12 17:00:00,18.901,20.858,20.881
2021-04-12 17:30:00,19.565,21.706,21.821
2021-04-12 18:00:00,19.644,20.992,20.905
2021-04-12 18:30:00,19.090,22.043,22.037
2021-04-12 19:00:00,18.942,21.059,21.089
2021-04-12 19:30:00,20.132,20.353,20.484
2021-04-12 20:00:00,19.441,21.779,21.943
2021-04-12 20:30:00,19.646,21.000,20.775
2021-04-12 21:00:00,18.916,20.549,20.589
2021-04-12 21:30:00,18.718,21.505,21.566
2021-04-12 22:00:00,19.043,20.576,20.506
2021-04-12 22:30:00,19.266,21.565,21.586
2021-04-12 23:00:00,18.795,20.798,20.895
2021-04-12 23:30:00,19.323,21.631,21.527
2021-04-13 00:00:00,18.627,20.861,20.916
2021-04-13 00:30:00,18.911,21.616,21.684
2021-04-13 01:00:00,19.806,20.715,20.864
2021-04-13 01:30:00,19.773,21.912,22.173
2021-04-13 02:00:00,19.275,21.199,21.388
2021-04-13 02:30:00,18.962,20.558,20.359
2021-04-13 03:00:00,18.957,21.526,21.589
2021-04-13 03:30:00,19.284,20.670,20.664
2021-04-13 04:00:00,19.793,21.708,21.733
2021-04-13 04:30:00,19.935,21.070,20.961
2021-04-13 05:00:00,19.223,20.691,20.683
2021-04-13 05:30:00,18.894,21.702,21.675
2021-04-13 06:00:00,19.605,20.766,20.606
2021-04-13 06:30:00,19.059,21.879,21.905
2021-04-13 07:00:00,19.212,20.939,20.907
2021-04-13 07:30:00,20.134,21.863,21.859
2021-04-13 08:00:00,19.885,21.287,21.409
2021-04-13 08:30:00,19.550,20.819,20.819
2021-04-13 09:00:00,18.835,21.896,21.834
2021-04-13 09:30:00,19.577,20.876,20.864
2021-04-13 10:00:00,20.002,21.943,21.947
2021-04-13 10:30:00,19.283,21.296,21.333
2021-04-13 11:00:00,20.147,20.625,20.585
2021-04-13 11:30:00,20.117,21.966,21.860
2021-04-13 12:00:00,20.303,21.349,21.489
2021-04-13 12:30:00,19.624,21.001,21.072
2021-04-13 13:00:00,19.765,20.542,20.290
2021-04-13 13:30:00,20.178,21.783,21.686
2021-04-13 14:00:00,19.695,21.248,21.182
2021-04-13 14:30:00,19.220,20.730,20.904
2021-04-13 15:00:00,19.247,21.727,21.712
2021-04-13 15:30:00,19.590,20.900,20.871
2021-04-13 16:00:00,18.826,21.963,21.996
2021-04-13 16:30:00,19.399,20.918,20.887
2021-04-13 17:00:00,20.019,21.911,21.637
2021-04-13 17:30:00,18.375,21.281,21.231
2021-04-13 18:00:00,20.238,20.312,20.238
2021-04-13 18:30:00,20.032,21.788,21.765
2021-04-13 19:00:00,19.241,21.202,21.228
2021-04-13 19:30:00,19.743,20.549,20.644
2021-04-13 20:00:00,19.473,21.780,21.702
2021-04-13 20:30:00,20.086,21.011,21.017
2021-04-13 21:00:00,19.962,20.703,20.640
2021-04-13 21:30:00,18.771,21.956,21.830
2021-04-13 22:00:00,19.765,20.894,20.889
2021-04-13 22:30:00,19.368,22.018,22.036
2021-04-13 23:00:00,19.512,21.134,21.222
2021-04-13 23:30:00,19.107,20.594,20.588
2021-04-14 00:00:00,20.487,21.598,21.655
2021-04-14 00:30:00,20.133,21.228,21.133
2021-04-14 01:00:00,19.244,20.863,20.949
2021-04-14 01:30:00,18.946,21.823,21.728
2021-04-14 02:00:00,19.421,20.864,20.927
2021-04-14 02:30:00,19.831,21.883,21.874
2021-04-14 03:00:00,19.733,21.199,21.192
2021-04-14 03:30:00,20.240,20.710,20.810
2021-04-14 04:00:00,20.008,22.054,22.058
2021-04-14 04:30:00,20.098,21.372,21.309
2021-04-14 05:00:00,19.777,20.947,20.763
2021-04-14 05:30:00,18.919,22.057,22.059
2021-04-14 06:00:00,19.516,21.011,20.933
2021-04-14 06:30:00,20.143,20.513,20.616
2021-04-14 07:00:00,19.588,21.889,21.893
2021-04-14 07:30:00,19.865,21.122,20.989
2021-04-14 08:00:00,19.454,20.703,20.734
2021-04-14 08:30:00,19.098,21.787,21.673
2021-04-14 09:00:00,19.552,20.891,20.910
2021-04-14 09:30:00,19.768,21.944,21.955
2021-04-14 10:00:00,19.286,21.219,21.220
2021-04-14 10:30:00,19.496,20.574,20.487
2021-04-14 11:00:00,19.144,21.715,21.768
2021-04-14 11:30:00,20.173,20.858,20.768
2021-04-14 12:00:00,19.466,22.130,22.201
2021-04-14 12:30:00,20.340,21.242,21.374
2021-04-14 13:00:00,20.378,20.941,21.048
2021-04-14 13:30:00,19.573,22.253,22.330
2021-04-14 14:00:00,19.109,21.360,21.319
2021-04-14 14:30:00,18.570,20.610,20.381
2021-04-14 15:00:00,18.877,21.430,21.444
2021-04-14 15:30:00,18.926,20.579,20.620
2021-04-14 16:00:00,20.303,21.528,21.535
2021-04-14 16:30:00,19.671,21.120,20.972
2021-04-14 17:00:00,19.808,20.637,20.694
2021-04-14 17:30:00,18.503,21.861,21.963
2021-04-14 18:00:00,19.014,20.741,20.818
2021-04-14 18:30:00,20.057,21.666,21.471
2021-04-14 19:00:00,19.757,21.130,21.232
2021-04-14 19:30:00,19.540,20.672,20.646
2021-04-14 20:00:00,19.896,21.795,22.013
2021-04-14 20:30:00,20.431,21.162,21.161
2021-04-14 21:00:00,19.503,20.918,20.882
2021-04-14 21:30:00,19.648,21.946,21.786
2021-04-14 22:00:00,19.710,21.180,21.308
2021-04-14 22:30:00,20.809,20.690,20.700
2021-04-14 23:00:00,18.564,22.230,22.325
2021-04-14 23:30:00,19.955,21.008,20.934
2021-04-15 00:00:00,19.697,20.657,20.814
2021-04-15 00:30:00,20.038,21.837,21.925
2021-04-15 01:00:00,19.426,21.237,21.318
2021-04-15 01:30:00,19.730,20.634,20.617
2021-04-15 02:00:00,20.110,21.832,21.853
2021-04-15 02:30:00,21.311,21.258,21.084
2021-04-15 03:00:00,20.159,21.276,21.214
2021-04-15 03:30:00,19.331,20.904,21.031
2021-04-15 04:00:00,19.543,21.879,21.880
2021-04-15 04:30:00,19.528,21.100,21.105
2021-04-15 05:00:00,18.857,20.576,20.552
2021-04-15 05:30:00,19.590,21.503,21.621
2021-04-15 06:00:00,20.121,20.865,20.680
2021-04-15 06:30:00,19.118,22.117,22.076
2021-04-15 07:00:00,20.279,21.117,21.090
2021-04-15 07:30:00,19.999,20.838,20.719
2021-04-15 08:00:00,19.388,22.058,22.125
2021-04-15 08:30:00,19.684,21.168,21.207
2021-04-15 09:00:00,20.554,20.673,20.728
2021-04-15 09:30:00,20.122,22.134,22.058
2021-04-15 10:00:00,19.759,21.463,21.557
2021-04-15 10:30:00,19.636,20.895,20.947
2021-04-15 11:00:00,19.793,21.975,21.937
2021-04-15 11:30:00,19.499,21.248,21.303
2021-04-15 12:00:00,18.702,20.665,20.538
2021-04-15 12:30:00,20.776,21.511,21.657
2021-04-15 13:00:00,19.832,21.266,21.225
2021-04-15 13:30:00,19.954,20.788,20.795
2021-04-15 14:00:00,19.726,22.010,22.062
2021-04-15 14:30:00,19.387,21.249,21.297
2021-04-15 15:00:00,19.662,20.628,20.609
2021-04-15 15:30:00,18.955,21.806,21.729
2021-04-15 16:00:00,20.893,20.856,21.018
2021-04-15 16:30:00,19.137,22.368,22.330
2021-04-15 17:00:00,19.239,21.291,21.190
2021-04-15 17:30:00,19.535,20.607,20.531
2021-04-15 18:00:00,20.399,21.750,21.717
2021-04-15 18:30:00,19.762,21.299,21.390
2021-04-15 19:00:00,19.137,20.787,20.788
2021-04-15 19:30:00,20.382,21.737,21.654
2021-04-15 20:00:00,20.120,21.285,21.307
2021-04-15 20:30:00,20.024,20.897,20.810
2021-04-15 21:00:00,20.113,22.106,22.124
2021-04-15 21:30:00,20.952,21.441,21.325
2021-04-15 22:00:00,20.847,21.278,21.098
2021-04-15 22:30:00,19.411,21.135,21.016
2021-04-15 23:00:00,20.567,20.560,20.723
2021-04-15 23:30:00,19.946,22.062,21.886
2021-04-16 00:00:00,20.145,21.357,21.329
2021-04-16 00:30:00,19.049,20.953,20.989
2021-04-16 01:00:00,19.810,21.818,21.841
2021-04-16 01:30:00,19.489,21.149,21.174
2021-04-16 02:00:00,20.309,20.595,20.470
2021-04-16 02:30:00,20.431,22.000,22.010
2021-04-16 03:00:00,18.858,21.477,21.588
2021-04-16 03:30:00,19.884,20.604,20.808
2021-04-16 04:00:00,20.456,21.864,21.990
2021-04-16 04:30:00,19.802,21.395,21.355
2021-04-16 05:00:00,20.260,20.864,20.932
2021-04-16 05:30:00,20.071,22.162,22.213
2021-04-16 06:00:00,20.066,21.465,21.533
2021-04-16 06:30:00,19.759,20.999,21.003
2021-04-16 07:00:00,19.287,22.086,21.988
2021-04-16 07:30:00,19.334,21.153,21.314
2021-04-16 08:00:00,20.250,20.546,20.581
2021-04-16 08:30:00,19.905,21.948,22.123
2021-04-16 09:00:00,19.826,21.267,21.372
2021-04-16 09:30:00,19.683,20.786,20.715
2021-04-16 10:00:00,19.742,21.919,21.733
2021-04-16 10:30:00,20.418,21.193,21.134
2021-04-16 11:00:00,19.727,20.935,20.862
2021-04-16 11:30:00,19.224,22.032,22.086
2021-04-16 12:00:00,20.267,21.096,21.047
2021-04-16 12:30:00,19.793,20.820,20.693
2021-04-16 13:00:00,19.911,21.977,22.192
2021-04-16 13:30:00,20.699,21.289,21.197
2021-04-16 14:00:00,19.885,21.092,21.010
2021-04-16 14:30:00,20.040,20.690,20.698
2021-04-16 15:00:00,19.306,21.973,21.888
2021-04-16 15:30:00,19.785,21.084,21.081
2021-04-16 16:00:00,20.200,20.651,20.674
2021-04-16 16:30:00,19.117,22.001,22.070
2021-04-16 17:00:00,19.995,21.039,21.191
2021-04-16 17:30:00,19.945,20.691,20.552
2021-04-16 18:00:00,19.916,21.943,21.983
2021-04-16 18:30:00,20.414,21.267,21.178
2021-04-16 19:00:00,20.062,20.983,20.979
2021-04-16 19:30:00,20.634,22.176,22.212
2021-04-16 20:00:00,19.398,21.662,21.627
2021-04-16 20:30:00,19.963,20.907,20.715
2021-04-16 21:00:00,19.937,22.093,22.109
2021-04-16 21:30:00,19.360,21.374,21.386
2021-04-16 22:00:00,20.373,20.703,20.778
2021-04-16 22:30:00,21.057,22.093,21.960
2021-04-16 23:00:00,19.886,21.748,21.652
2021-04-16 23:30:00,20.147,21.127,21.150
2021-04-17 00:00:00,20.076,20.801,20.730
2021-04-17 00:30:00,19.677,22.059,21.957
2021-04-17 01:00:00,19.124,21.265,21.231
2021-04-17 01:30:00,19.681,20.551,20.538
2021-04-17 02:00:00,19.338,21.761,21.906
2021-04-17 02:30:00,20.886,20.954,20.946
2021-04-17 03:00:00,19.977,22.431,22.575
2021-04-17 03:30:00,19.861,21.613,21.851
2021-04-17 04:00:00,20.479,21.029,20.986
2021-04-17 04:30:00,19.473,20.846,21.001
2021-04-17 05:00:00,19.651,21.888,21.861
2021-04-17 05:30:00,20.068,21.142,21.052
2021-04-17 06:00:00,20.548,20.784,20.810
2021-04-17 06:30:00,20.285,22.206,22.171
2021-04-17 07:00:00,20.158,21.565,21.561
2021-04-17 07:30:00,20.073,21.096,21.072
2021-04-17 08:00:00,20.234,20.755,20.618
2021-04-17 08:30:00,20.135,22.082,21.992
2021-04-17 09:00:00,19.519,21.433,21.523
2021-04-17 09:30:00,20.057,20.795,20.827
2021-04-17 10:00:00,19.497,22.049,22.009
2021-04-17 10:30:00,20.075,21.198,21.082
2021-04-17 11:00:00,19.794,20.824,20.816
2021-04-17 11:30:00,21.304,21.980,21.902
2021-04-17 12:00:00,20.014,21.755,21.845
2021-04-17 12:30:00,19.332,21.175,21.184
2021-04-17 13:00:00,19.967,20.560,20.655
2021-04-17 13:30:00,20.294,21.863,21.761
2021-04-17 14:00:00,20.871,21.340,21.404
2021-04-17 14:30:00,19.739,21.183,21.256
2021-04-17 15:00:00,19.243,20.702,20.620
2021-04-17 15:30:00,20.442,21.716,21.681
2021-04-17 16:00:00,19.344,21.291,21.153
2021-04-17 16:30:00,19.816,20.642,20.648
2021-04-17 17:00:00,19.905,21.867,21.815
2021-04-17 17:30:00,19.999,21.213,21.092
2021-04-17 18:00:00,20.379,20.808,20.668
2021-04-17 18:30:00,19.692,22.165,22.257
2021-04-17 19:00:00,19.897,21.341,21.148
2021-04-17 19:30:00,20.027,20.860,20.970
2021-04-17 20:00:00,20.109,22.082,22.087
2021-04-17 20:30:00,20.083,21.424,21.422
2021-04-17 21:00:00,20.252,20.977,20.943
2021-04-17 21:30:00,20.456,22.235,22.323
2021-04-17 22:00:00,20.230,21.642,21.567
2021-04-17 22:30:00,20.261,21.172,21.121
2021-04-17 23:00:00,19.243,20.868,20.856
2021-04-17 23:30:00,20.059,21.826,21.913
2021-04-18 00:00:00,20.412,21.237,21.312
2021-04-18 00:30:00,20.536,20.962,20.833
