timestamp,year,month,day,week_bucket,season,period,value
2021-04-13T04:00,2021,4,13,2,spring,night,22.00000
2021-04-13T04:30,2021,4,13,2,spring,night,21.83933
2021-04-13T05:00,2021,4,13,2,spring,night,21.97698
2021-04-13T05:30,2021,4,13,2,spring,night,21.98330
2021-04-13T06:00,2021,4,13,2,spring,day,21.69236
2021-04-13T06:30,2021,4,13,2,spring,day,22.17599
2021-04-13T07:00,2021,4,13,2,spring,day,22.41954
2021-04-13T07:30,2021,4,13,2,spring,day,22.32174
2021-04-13T08:00,2021,4,13,2,spring,day,22.40232
2021-04-13T08:30,2021,4,13,2,spring,day,22.18848
2021-04-13T09:00,2021,4,13,2,spring,day,22.80492
2021-04-13T09:30,2021,4,13,2,spring,day,22.14939
2021-04-13T10:00,2021,4,13,2,spring,day,22.64098
2021-04-13T10:30,2021,4,13,2,spring,day,23.06119
2021-04-13T11:00,2021,4,13,2,spring,day,22.48211
2021-04-13T11:30,2021,4,13,2,spring,day,22.82838
2021-04-13T12:00,2021,4,13,2,spring,day,22.47548
2021-04-13T12:30,2021,4,13,2,spring,day,22.83517
2021-04-13T13:00,2021,4,13,2,spring,day,22.23306
2021-04-13T13:30,2021,4,13,2,spring,day,22.45704
2021-04-13T14:00,2021,4,13,2,spring,day,22.33482
2021-04-13T14:30,2021,4,13,2,spring,day,22.45325
2021-04-13T15:00,2021,4,13,2,spring,day,21.90821
2021-04-13T15:30,2021,4,13,2,spring,day,22.61098
2021-04-13T16:00,2021,4,13,2,spring,day,22.20812
2021-04-13T16:30,2021,4,13,2,spring,day,21.91019
2021-04-13T17:00,2021,4,13,2,spring,day,22.23182
2021-04-13T17:30,2021,4,13,2,spring,day,21.78085
2021-04-13T18:00,2021,4,13,2,spring,night,21.71751
2021-04-13T18:30,2021,4,13,2,spring,night,21.72472
2021-04-13T19:00,2021,4,13,2,spring,night,21.70109
2021-04-13T19:30,2021,4,13,2,spring,night,21.46021
2021-04-13T20:00,2021,4,13,2,spring,night,21.69736
2021-04-13T20:30,2021,4,13,2,spring,night,21.77064
2021-04-13T21:00,2021,4,13,2,spring,night,21.69004
2021-04-13T21:30,2021,4,13,2,spring,night,21.57502
2021-04-13T22:00,2021,4,13,2,spring,night,21.55407
2021-04-13T22:30,2021,4,13,2,spring,night,21.38794
2021-04-13T23:00,2021,4,13,2,spring,night,21.83582
2021-04-13T23:30,2021,4,13,2,spring,night,21.58539
2021-04-14T00:00,2021,4,14,2,spring,night,21.27767
2021-04-14T00:30,2021,4,14,2,spring,night,21.39029
2021-04-14T01:00,2021,4,14,2,spring,night,21.03290
2021-04-14T01:30,2021,4,14,2,spring,night,21.16492
2021-04-14T02:00,2021,4,14,2,spring,night,21.16907
2021-04-14T02:30,2021,4,14,2,spring,night,21.33730
2021-04-14T03:00,2021,4,14,2,spring,night,21.07651
2021-04-14T03:30,2021,4,14,2,spring,night,21.12665
2021-04-14T04:00,2021,4,14,2,spring,night,21.34775
2021-04-14T04:30,2021,4,14,2,spring,night,21.17440
2021-04-14T05:00,2021,4,14,2,spring,night,21.10413
2021-04-14T05:30,2021,4,14,2,spring,night,21.28470
2021-04-14T06:00,2021,4,14,2,spring,day,21.12715
2021-04-14T06:30,2021,4,14,2,spring,day,21.35311
2021-04-14T07:00,2021,4,14,2,spring,day,21.78586
2021-04-14T07:30,2021,4,14,2,spring,day,21.58884
2021-04-14T08:00,2021,4,14,2,spring,day,21.69669
2021-04-14T08:30,2021,4,14,2,spring,day,21.70287
2021-04-14T09:00,2021,4,14,2,spring,day,21.50130
2021-04-14T09:30,2021,4,14,2,spring,day,22.01934
2021-04-14T10:00,2021,4,14,2,spring,day,22.31413
2021-04-14T10:30,2021,4,14,2,spring,day,22.43389
2021-04-14T11:00,2021,4,14,2,spring,day,22.93700
2021-04-14T11:30,2021,4,14,2,spring,day,22.01532
2021-04-14T12:00,2021,4,14,2,spring,day,22.15903
2021-04-14T12:30,2021,4,14,2,spring,day,21.74897
2021-04-14T13:00,2021,4,14,2,spring,day,22.58958
2021-04-14T13:30,2021,4,14,2,spring,day,22.27938
2021-04-14T14:00,2021,4,14,2,spring,day,22.19923
2021-04-14T14:30,2021,4,14,2,spring,day,22.01377
2021-04-14T15:00,2021,4,14,2,spring,day,21.72702
2021-04-14T15:30,2021,4,14,2,spring,day,21.02669
2021-04-14T16:00,2021,4,14,2,spring,day,21.85466
2021-04-14T16:30,2021,4,14,2,spring,day,21.59408
2021-04-14T17:00,2021,4,14,2,spring,day,21.38183
2021-04-14T17:30,2021,4,14,2,spring,day,21.05102
2021-04-14T18:00,2021,4,14,2,spring,night,21.24132
2021-04-14T18:30,2021,4,14,2,spring,night,21.14262
2021-04-14T19:00,2021,4,14,2,spring,night,21.12798
2021-04-14T19:30,2021,4,14,2,spring,night,20.90333
2021-04-14T20:00,2021,4,14,2,spring,night,20.90642
2021-04-14T20:30,2021,4,14,2,spring,night,21.09431
2021-04-14T21:00,2021,4,14,2,spring,night,21.09993
2021-04-14T21:30,2021,4,14,2,spring,night,20.94623
2021-04-14T22:00,2021,4,14,2,spring,night,21.44256
2021-04-14T22:30,2021,4,14,2,spring,night,21.07386
2021-04-14T23:00,2021,4,14,2,spring,night,21.15144
2021-04-14T23:30,2021,4,14,2,spring,night,21.22110
2021-04-15T00:00,2021,4,15,2,spring,night,21.45112
2021-04-15T00:30,2021,4,15,2,spring,night,21.38914
2021-04-15T01:00,2021,4,15,2,spring,night,21.50000
2021-04-15T01:30,2021,4,15,2,spring,night,21.50000
2021-04-15T02:00,2021,4,15,2,spring,night,21.50000
2021-04-15T02:30,2021,4,15,2,spring,night,21.50000
2021-04-15T03:00,2021,4,15,2,spring,night,21.38012
2021-04-15T03:30,2021,4,15,2,spring,night,21.37828
2021-04-15T04:00,2021,4,15,2,spring,night,21.50000
2021-04-15T04:30,2021,4,15,2,spring,night,21.18234
2021-04-15T05:00,2021,4,15,2,spring,night,21.50000
2021-04-15T05:30,2021,4,15,2,spring,night,21.46675
2021-04-15T06:00,2021,4,15,2,spring,day,21.50000
2021-04-15T06:30,2021,4,15,2,spring,day,21.77411
2021-04-15T07:00,2021,4,15,2,spring,day,21.80162
2021-04-15T07:30,2021,4,15,2,spring,day,22.11541
2021-04-15T08:00,2021,4,15,2,spring,day,22.31630
2021-04-15T08:30,2021,4,15,2,spring,day,22.06517
2021-04-15T09:00,2021,4,15,2,spring,day,22.71075
2021-04-15T09:30,2021,4,15,2,spring,day,22.35504
2021-04-15T10:00,2021,4,15,2,spring,day,22.03314
2021-04-15T10:30,2021,4,15,2,spring,day,22.09111
2021-04-15T11:00,2021,4,15,2,spring,day,22.81400
2021-04-15T11:30,2021,4,15,2,spring,day,22.30365
2021-04-15T12:00,2021,4,15,2,spring,day,22.50633
2021-04-15T12:30,2021,4,15,2,spring,day,22.49096
2021-04-15T13:00,2021,4,15,2,spring,day,22.38489
2021-04-15T13:30,2021,4,15,2,spring,day,22.67548
2021-04-15T14:00,2021,4,15,2,spring,day,22.16065
2021-04-15T14:30,2021,4,15,2,spring,day,21.90856
2021-04-15T15:00,2021,4,15,2,spring,day,21.51086
2021-04-15T15:30,2021,4,15,2,spring,day,22.01243
2021-04-15T16:00,2021,4,15,2,spring,day,21.87394
2021-04-15T16:30,2021,4,15,2,spring,day,22.09283
2021-04-15T17:00,2021,4,15,2,spring,day,21.56978
2021-04-15T17:30,2021,4,15,2,spring,day,21.53806
2021-04-15T18:00,2021,4,15,2,spring,night,21.32233
2021-04-15T18:30,2021,4,15,2,spring,night,21.26897
2021-04-15T19:00,2021,4,15,2,spring,night,21.22755
2021-04-15T19:30,2021,4,15,2,spring,night,21.39211
2021-04-15T20:00,2021,4,15,2,spring,night,21.36177
2021-04-15T20:30,2021,4,15,2,spring,night,21.35682
2021-04-15T21:00,2021,4,15,2,spring,night,21.24688
2021-04-15T21:30,2021,4,15,2,spring,night,21.34933
2021-04-15T22:00,2021,4,15,2,spring,night,21.28060
2021-04-15T22:30,2021,4,15,2,spring,night,21.45628
2021-04-15T23:00,2021,4,15,2,spring,night,21.36322
2021-04-15T23:30,2021,4,15,2,spring,night,21.28672
2021-04-16T00:00,2021,4,16,3,spring,night,19.66043
2021-04-16T00:30,2021,4,16,3,spring,night,20.82651
2021-04-16T01:00,2021,4,16,3,spring,night,19.77148
2021-04-16T01:30,2021,4,16,3,spring,night,20.25384
2021-04-16T02:00,2021,4,16,3,spring,night,20.85027
2021-04-16T02:30,2021,4,16,3,spring,night,20.96865
2021-04-16T03:00,2021,4,16,3,spring,night,20.05327
2021-04-16T03:30,2021,4,16,3,spring,night,20.70503
2021-04-16T04:00,2021,4,16,3,spring,night,20.17644
2021-04-16T04:30,2021,4,16,3,spring,night,19.40679
2021-04-16T05:00,2021,4,16,3,spring,night,20.86329
2021-04-16T05:30,2021,4,16,3,spring,night,20.44485
2021-04-16T06:00,2021,4,16,3,spring,day,19.95300
2021-04-16T06:30,2021,4,16,3,spring,day,20.73815
2021-04-16T07:00,2021,4,16,3,spring,day,21.03711
2021-04-16T07:30,2021,4,16,3,spring,day,21.17902
2021-04-16T08:00,2021,4,16,3,spring,day,20.83470
2021-04-16T08:30,2021,4,16,3,spring,day,21.41221
2021-04-16T09:00,2021,4,16,3,spring,day,21.81205
2021-04-16T09:30,2021,4,16,3,spring,day,22.16914
2021-04-16T10:00,2021,4,16,3,spring,day,21.81871
2021-04-16T10:30,2021,4,16,3,spring,day,21.49051
2021-04-16T11:00,2021,4,16,3,spring,day,22.26303
2021-04-16T11:30,2021,4,16,3,spring,day,22.67085
2021-04-16T12:00,2021,4,16,3,spring,day,21.78964
2021-04-16T12:30,2021,4,16,3,spring,day,22.27017
2021-04-16T13:00,2021,4,16,3,spring,day,22.45432
2021-04-16T13:30,2021,4,16,3,spring,day,22.35570
2021-04-16T14:00,2021,4,16,3,spring,day,22.36119
2021-04-16T14:30,2021,4,16,3,spring,day,21.69487
2021-04-16T15:00,2021,4,16,3,spring,day,22.05514
2021-04-16T15:30,2021,4,16,3,spring,day,21.82877
2021-04-16T16:00,2021,4,16,3,spring,day,20.54999
2021-04-16T16:30,2021,4,16,3,spring,day,20.87246
2021-04-16T17:00,2021,4,16,3,spring,day,20.59442
2021-04-16T17:30,2021,4,16,3,spring,day,19.89128
2021-04-16T18:00,2021,4,16,3,spring,night,19.81892
2021-04-16T18:30,2021,4,16,3,spring,night,18.98128
2021-04-16T19:00,2021,4,16,3,spring,night,20.34566
2021-04-16T19:30,2021,4,16,3,spring,night,20.42350
2021-04-16T20:00,2021,4,16,3,spring,night,20.58630
2021-04-16T20:30,2021,4,16,3,spring,night,20.70002
2021-04-16T21:00,2021,4,16,3,spring,night,19.74081
2021-04-16T21:30,2021,4,16,3,spring,night,19.98335
2021-04-16T22:00,2021,4,16,3,spring,night,20.85733
2021-04-16T22:30,2021,4,16,3,spring,night,20.64929
2021-04-16T23:00,2021,4,16,3,spring,night,19.76596
2021-04-16T23:30,2021,4,16,3,spring,night,18.98070
2021-04-17T00:00,2021,4,17,3,spring,night,20.15238
2021-04-17T00:30,2021,4,17,3,spring,night,20.65974
2021-04-17T01:00,2021,4,17,3,spring,night,21.07191
2021-04-17T01:30,2021,4,17,3,spring,night,20.06952
2021-04-17T02:00,2021,4,17,3,spring,night,20.82529
2021-04-17T02:30,2021,4,17,3,spring,night,20.21397
2021-04-17T03:00,2021,4,17,3,spring,night,20.77266
2021-04-17T03:30,2021,4,17,3,spring,night,20.97028
2021-04-17T04:00,2021,4,17,3,spring,night,20.33944
2021-04-17T04:30,2021,4,17,3,spring,night,19.88854
2021-04-17T05:00,2021,4,17,3,spring,night,20.39603
2021-04-17T05:30,2021,4,17,3,spring,night,20.40213
2021-04-17T06:00,2021,4,17,3,spring,day,21.30885
2021-04-17T06:30,2021,4,17,3,spring,day,20.50829
2021-04-17T07:00,2021,4,17,3,spring,day,21.59661
2021-04-17T07:30,2021,4,17,3,spring,day,21.60569
2021-04-17T08:00,2021,4,17,3,spring,day,21.52433
2021-04-17T08:30,2021,4,17,3,spring,day,20.47291
2021-04-17T09:00,2021,4,17,3,spring,day,21.58976
2021-04-17T09:30,2021,4,17,3,spring,day,22.51255
2021-04-17T10:00,2021,4,17,3,spring,day,22.37997
2021-04-17T10:30,2021,4,17,3,spring,day,22.23840
2021-04-17T11:00,2021,4,17,3,spring,day,21.39600
2021-04-17T11:30,2021,4,17,3,spring,day,22.28274
2021-04-17T12:00,2021,4,17,3,spring,day,22.34170
2021-04-17T12:30,2021,4,17,3,spring,day,21.88586
2021-04-17T13:00,2021,4,17,3,spring,day,22.33353
2021-04-17T13:30,2021,4,17,3,spring,day,21.60759
2021-04-17T14:00,2021,4,17,3,spring,day,20.79125
2021-04-17T14:30,2021,4,17,3,spring,day,21.40218
2021-04-17T15:00,2021,4,17,3,spring,day,21.22781
2021-04-17T15:30,2021,4,17,3,spring,day,22.03421
2021-04-17T16:00,2021,4,17,3,spring,day,21.58132
2021-04-17T16:30,2021,4,17,3,spring,day,21.00329
2021-04-17T17:00,2021,4,17,3,spring,day,20.56977
2021-04-17T17:30,2021,4,17,3,spring,day,20.85936
2021-04-17T18:00,2021,4,17,3,spring,night,21.03749
2021-04-17T18:30,2021,4,17,3,spring,night,19.99323
2021-04-17T19:00,2021,4,17,3,spring,night,20.13781
2021-04-17T19:30,2021,4,17,3,spring,night,20.90709
2021-04-17T20:00,2021,4,17,3,spring,night,20.63417
2021-04-17T20:30,2021,4,17,3,spring,night,20.25830
2021-04-17T21:00,2021,4,17,3,spring,night,20.95323
2021-04-17T21:30,2021,4,17,3,spring,night,20.71673
2021-04-17T22:00,2021,4,17,3,spring,night,20.10379
2021-04-17T22:30,2021,4,17,3,spring,night,20.64515
2021-04-17T23:00,2021,4,17,3,spring,night,20.55063
2021-04-17T23:30,2021,4,17,3,spring,night,21.28224
2021-04-18T00:00,2021,4,18,3,spring,night,20.80298
2021-04-18T00:30,2021,4,18,3,spring,night,20.69906
2021-04-18T01:00,2021,4,18,3,spring,night,20.87138
2021-04-18T01:30,2021,4,18,3,spring,night,20.18110
2021-04-18T02:00,2021,4,18,3,spring,night,20.18126
2021-04-18T02:30,2021,4,18,3,spring,night,20.89551
2021-04-18T03:00,2021,4,18,3,spring,night,20.92005
2021-04-18T03:30,2021,4,18,3,spring,night,20.63696
2021-04-18T04:00,2021,4,18,3,spring,night,20.05424
2021-04-18T04:30,2021,4,18,3,spring,night,20.40776
2021-04-18T05:00,2021,4,18,3,spring,night,21.00000
2021-04-18T05:30,2021,4,18,3,spring,night,20.87745
2021-04-18T06:00,2021,4,18,3,spring,day,20.59115
2021-04-18T06:30,2021,4,18,3,spring,day,20.82086
2021-04-18T07:00,2021,4,18,3,spring,day,21.59737
2021-04-18T07:30,2021,4,18,3,spring,day,21.75409
2021-04-18T08:00,2021,4,18,3,spring,day,22.04377
2021-04-18T08:30,2021,4,18,3,spring,day,22.18191
2021-04-18T09:00,2021,4,18,3,spring,day,22.66498
2021-04-18T09:30,2021,4,18,3,spring,day,22.91823
2021-04-18T10:00,2021,4,18,3,spring,day,22.74345
2021-04-18T10:30,2021,4,18,3,spring,day,23.72762
2021-04-18T11:00,2021,4,18,3,spring,day,22.96663
2021-04-18T11:30,2021,4,18,3,spring,day,23.28920
2021-04-18T12:00,2021,4,18,3,spring,day,22.63982
2021-04-18T12:30,2021,4,18,3,spring,day,22.79739
2021-04-18T13:00,2021,4,18,3,spring,day,23.42389
2021-04-18T13:30,2021,4,18,3,spring,day,23.21578
2021-04-18T14:00,2021,4,18,3,spring,day,22.84883
2021-04-18T14:30,2021,4,18,3,spring,day,22.30434
2021-04-18T15:00,2021,4,18,3,spring,day,22.44426
2021-04-18T15:30,2021,4,18,3,spring,day,21.66548
2021-04-18T16:00,2021,4,18,3,spring,day,22.14106
2021-04-18T16:30,2021,4,18,3,spring,day,20.43677
2021-04-18T17:00,2021,4,18,3,spring,day,20.94737
2021-04-18T17:30,2021,4,18,3,spring,day,20.45386
2021-04-18T18:00,2021,4,18,3,spring,night,20.33742
2021-04-18T18:30,2021,4,18,3,spring,night,20.58399
2021-04-18T19:00,2021,4,18,3,spring,night,19.80458
2021-04-18T19:30,2021,4,18,3,spring,night,20.14495
2021-04-18T20:00,2021,4,18,3,spring,night,20.25261
2021-04-18T20:30,2021,4,18,3,spring,night,20.60524
2021-04-18T21:00,2021,4,18,3,spring,night,20.61553
2021-04-18T21:30,2021,4,18,3,spring,night,19.99522
2021-04-18T22:00,2021,4,18,3,spring,night,20.81088
2021-04-18T22:30,2021,4,18,3,spring,night,20.16078
2021-04-18T23:00,2021,4,18,3,spring,night,20.43460
2021-04-18T23:30,2021,4,18,3,spring,night,20.69078
2021-04-19T00:00,2021,4,19,3,spring,night,19.92870
2021-04-19T00:30,2021,4,19,3,spring,night,20.00973
2021-04-19T01:00,2021,4,19,3,spring,night,20.39096
2021-04-19T01:30,2021,4,19,3,spring,night,20.50000
2021-04-19T02:00,2021,4,19,3,spring,night,20.41263
2021-04-19T02:30,2021,4,19,3,spring,night,20.23208
2021-04-19T03:00,2021,4,19,3,spring,night,20.50000
2021-04-19T03:30,2021,4,19,3,spring,night,19.99969
2021-04-19T04:00,2021,4,19,3,spring,night,20.40758
2021-04-19T04:30,2021,4,19,3,spring,night,20.30539
2021-04-19T05:00,2021,4,19,3,spring,night,20.27298
2021-04-19T05:30,2021,4,19,3,spring,night,20.23193
2021-04-19T06:00,2021,4,19,3,spring,day,19.92574
2021-04-19T06:30,2021,4,19,3,spring,day,21.02210
2021-04-19T07:00,2021,4,19,3,spring,day,20.90783
2021-04-19T07:30,2021,4,19,3,spring,day,21.13983
2021-04-19T08:00,2021,4,19,3,spring,day,21.63232
2021-04-19T08:30,2021,4,19,3,spring,day,22.09470
2021-04-19T09:00,2021,4,19,3,spring,day,22.42300
2021-04-19T09:30,2021,4,19,3,spring,day,21.70386
2021-04-19T10:00,2021,4,19,3,spring,day,22.13669
2021-04-19T10:30,2021,4,19,3,spring,day,21.63376
2021-04-19T11:00,2021,4,19,3,spring,day,22.58449
2021-04-19T11:30,2021,4,19,3,spring,day,22.21404
2021-04-19T12:00,2021,4,19,3,spring,day,22.70429
2021-04-19T12:30,2021,4,19,3,spring,day,22.61475
2021-04-19T13:00,2021,4,19,3,spring,day,22.51060
2021-04-19T13:30,2021,4,19,3,spring,day,22.26518
2021-04-19T14:00,2021,4,19,3,spring,day,21.88863
2021-04-19T14:30,2021,4,19,3,spring,day,21.05629
2021-04-19T15:00,2021,4,19,3,spring,day,21.66153
2021-04-19T15:30,2021,4,19,3,spring,day,22.06654
2021-04-19T16:00,2021,4,19,3,spring,day,20.89714
2021-04-19T16:30,2021,4,19,3,spring,day,20.58309
2021-04-19T17:00,2021,4,19,3,spring,day,20.82912
2021-04-19T17:30,2021,4,19,3,spring,day,20.02396
2021-04-19T18:00,2021,4,19,3,spring,night,19.41836
2021-04-19T18:30,2021,4,19,3,spring,night,19.93783
2021-04-19T19:00,2021,4,19,3,spring,night,20.14823
2021-04-19T19:30,2021,4,19,3,spring,night,20.08671
2021-04-19T20:00,2021,4,19,3,spring,night,20.06421
2021-04-19T20:30,2021,4,19,3,spring,night,20.00870
2021-04-19T21:00,2021,4,19,3,spring,night,19.98406
2021-04-19T21:30,2021,4,19,3,spring,night,19.95140
2021-04-19T22:00,2021,4,19,3,spring,night,20.31392
2021-04-19T22:30,2021,4,19,3,spring,night,20.39789
2021-04-19T23:00,2021,4,19,3,spring,night,19.80167
2021-04-19T23:30,2021,4,19,3,spring,night,20.40940
2021-04-20T00:00,2021,4,20,3,spring,night,20.40561
2021-04-20T00:30,2021,4,20,3,spring,night,20.19907
2021-04-20T01:00,2021,4,20,3,spring,night,20.46644
2021-04-20T01:30,2021,4,20,3,spring,night,20.19307
2021-04-20T02:00,2021,4,20,3,spring,night,20.49379
2021-04-20T02:30,2021,4,20,3,spring,night,20.49016
2021-04-20T03:00,2021,4,20,3,spring,night,20.39824
2021-04-20T03:30,2021,4,20,3,spring,night,20.39304
2021-04-20T04:00,2021,4,20,3,spring,night,20.45241
2021-04-20T04:30,2021,4,20,3,spring,night,20.08240
2021-04-20T05:00,2021,4,20,3,spring,night,20.40455
2021-04-20T05:30,2021,4,20,3,spring,night,20.16487
2021-04-20T06:00,2021,4,20,3,spring,day,20.11976
2021-04-20T06:30,2021,4,20,3,spring,day,20.93833
2021-04-20T07:00,2021,4,20,3,spring,day,21.26942
2021-04-20T07:30,2021,4,20,3,spring,day,21.25976
2021-04-20T08:00,2021,4,20,3,spring,day,21.36503
2021-04-20T08:30,2021,4,20,3,spring,day,22.18866
2021-04-20T09:00,2021,4,20,3,spring,day,22.45343
2021-04-20T09:30,2021,4,20,3,spring,day,21.67066
2021-04-20T10:00,2021,4,20,3,spring,day,22.11557
2021-04-20T10:30,2021,4,20,3,spring,day,21.55846
2021-04-20T11:00,2021,4,20,3,spring,day,23.01917
2021-04-20T11:30,2021,4,20,3,spring,day,21.48419
2021-04-20T12:00,2021,4,20,3,spring,day,21.63835
2021-04-20T12:30,2021,4,20,3,spring,day,21.69108
2021-04-20T13:00,2021,4,20,3,spring,day,21.55069
2021-04-20T13:30,2021,4,20,3,spring,day,22.58933
2021-04-20T14:00,2021,4,20,3,spring,day,22.94332
2021-04-20T14:30,2021,4,20,3,spring,day,21.82733
2021-04-20T15:00,2021,4,20,3,spring,day,21.39888
2021-04-20T15:30,2021,4,20,3,spring,day,21.65960
2021-04-20T16:00,2021,4,20,3,spring,day,20.81325
2021-04-20T16:30,2021,4,20,3,spring,day,21.43859
2021-04-20T17:00,2021,4,20,3,spring,day,20.72609
2021-04-20T17:30,2021,4,20,3,spring,day,20.64461
2021-04-20T18:00,2021,4,20,3,spring,night,20.10430
2021-04-20T18:30,2021,4,20,3,spring,night,20.23980
2021-04-20T19:00,2021,4,20,3,spring,night,19.85544
2021-04-20T19:30,2021,4,20,3,spring,night,20.31393
2021-04-20T20:00,2021,4,20,3,spring,night,19.81054
2021-04-20T20:30,2021,4,20,3,spring,night,20.05575
2021-04-20T21:00,2021,4,20,3,spring,night,20.21881
2021-04-20T21:30,2021,4,20,3,spring,night,20.28318
2021-04-20T22:00,2021,4,20,3,spring,night,20.36407
2021-04-20T22:30,2021,4,20,3,spring,night,20.39867
2021-04-20T23:00,2021,4,20,3,spring,night,20.42471
2021-04-20T23:30,2021,4,20,3,spring,night,19.99620
2021-04-21T00:00,2021,4,21,3,spring,night,21.22069
2021-04-21T00:30,2021,4,21,3,spring,night,20.84515
2021-04-21T01:00,2021,4,21,3,spring,night,20.00754
2021-04-21T01:30,2021,4,21,3,spring,night,20.88489
2021-04-21T02:00,2021,4,21,3,spring,night,21.01176
2021-04-21T02:30,2021,4,21,3,spring,night,20.41117
2021-04-21T03:00,2021,4,21,3,spring,night,20.88375
2021-04-21T03:30,2021,4,21,3,spring,night,21.41119
2021-04-21T04:00,2021,4,21,3,spring,night,21.50000
2021-04-21T04:30,2021,4,21,3,spring,night,20.94870
2021-04-21T05:00,2021,4,21,3,spring,night,21.11906
2021-04-21T05:30,2021,4,21,3,spring,night,20.83835
2021-04-21T06:00,2021,4,21,3,spring,day,20.73605
2021-04-21T06:30,2021,4,21,3,spring,day,21.74937
2021-04-21T07:00,2021,4,21,3,spring,day,21.79343
2021-04-21T07:30,2021,4,21,3,spring,day,21.84522
2021-04-21T08:00,2021,4,21,3,spring,day,21.45846
2021-04-21T08:30,2021,4,21,3,spring,day,22.67741
2021-04-21T09:00,2021,4,21,3,spring,day,22.61733
2021-04-21T09:30,2021,4,21,3,spring,day,21.44407
2021-04-21T10:00,2021,4,21,3,spring,day,22.90095
2021-04-21T10:30,2021,4,21,3,spring,day,22.44626
2021-04-21T11:00,2021,4,21,3,spring,day,22.55910
2021-04-21T11:30,2021,4,21,3,spring,day,21.20380
2021-04-21T12:00,2021,4,21,3,spring,day,21.52135
2021-04-21T12:30,2021,4,21,3,spring,day,22.95078
2021-04-21T13:00,2021,4,21,3,spring,day,21.83401
2021-04-21T13:30,2021,4,21,3,spring,day,22.67032
2021-04-21T14:00,2021,4,21,3,spring,day,21.30714
2021-04-21T14:30,2021,4,21,3,spring,day,21.09585
2021-04-21T15:00,2021,4,21,3,spring,day,22.81064
2021-04-21T15:30,2021,4,21,3,spring,day,22.06196
2021-04-21T16:00,2021,4,21,3,spring,day,21.31438
2021-04-21T16:30,2021,4,21,3,spring,day,21.28033
2021-04-21T17:00,2021,4,21,3,spring,day,20.61925
2021-04-21T17:30,2021,4,21,3,spring,day,20.88998
2021-04-21T18:00,2021,4,21,3,spring,night,21.00950
2021-04-21T18:30,2021,4,21,3,spring,night,20.33338
2021-04-21T19:00,2021,4,21,3,spring,night,20.72148
2021-04-21T19:30,2021,4,21,3,spring,night,19.80435
2021-04-21T20:00,2021,4,21,3,spring,night,21.30082
2021-04-21T20:30,2021,4,21,3,spring,night,20.97672
2021-04-21T21:00,2021,4,21,3,spring,night,20.55436
2021-04-21T21:30,2021,4,21,3,spring,night,20.44475
2021-04-21T22:00,2021,4,21,3,spring,night,21.20842
2021-04-21T22:30,2021,4,21,3,spring,night,20.41779
2021-04-21T23:00,2021,4,21,3,spring,night,20.81436
2021-04-21T23:30,2021,4,21,3,spring,night,20.54960
2021-04-22T00:00,2021,4,22,3,spring,night,20.38655
2021-04-22T00:30,2021,4,22,3,spring,night,19.96012
2021-04-22T01:00,2021,4,22,3,spring,night,20.26055
2021-04-22T01:30,2021,4,22,3,spring,night,20.03259
2021-04-22T02:00,2021,4,22,3,spring,night,20.12339
2021-04-22T02:30,2021,4,22,3,spring,night,20.13447
2021-04-22T03:00,2021,4,22,3,spring,night,20.00364
2021-04-22T03:30,2021,4,22,3,spring,night,20.45530
2021-04-22T04:00,2021,4,22,3,spring,night,20.21406
2021-04-22T04:30,2021,4,22,3,spring,night,20.50000
2021-04-22T05:00,2021,4,22,3,spring,night,20.49524
2021-04-22T05:30,2021,4,22,3,spring,night,20.50000
2021-04-22T06:00,2021,4,22,3,spring,day,20.11531
2021-04-22T06:30,2021,4,22,3,spring,day,20.83522
2021-04-22T07:00,2021,4,22,3,spring,day,20.91168
2021-04-22T07:30,2021,4,22,3,spring,day,21.29046
2021-04-22T08:00,2021,4,22,3,spring,day,21.36506
2021-04-22T08:30,2021,4,22,3,spring,day,21.72535
2021-04-22T09:00,2021,4,22,3,spring,day,22.35789
2021-04-22T09:30,2021,4,22,3,spring,day,22.23334
2021-04-22T10:00,2021,4,22,3,spring,day,22.27011
2021-04-22T10:30,2021,4,22,3,spring,day,22.96760
2021-04-22T11:00,2021,4,22,3,spring,day,22.88120
2021-04-22T11:30,2021,4,22,3,spring,day,22.35438
2021-04-22T12:00,2021,4,22,3,spring,day,22.83023
2021-04-22T12:30,2021,4,22,3,spring,day,23.15004
2021-04-22T13:00,2021,4,22,3,spring,day,23.04082
2021-04-22T13:30,2021,4,22,3,spring,day,22.31221
2021-04-22T14:00,2021,4,22,3,spring,day,21.92747
2021-04-22T14:30,2021,4,22,3,spring,day,21.97302
2021-04-22T15:00,2021,4,22,3,spring,day,22.31349
2021-04-22T15:30,2021,4,22,3,spring,day,21.81466
2021-04-22T16:00,2021,4,22,3,spring,day,20.47352
2021-04-22T16:30,2021,4,22,3,spring,day,21.20019
2021-04-22T17:00,2021,4,22,3,spring,day,19.84677
2021-04-22T17:30,2021,4,22,3,spring,day,20.82956
2021-04-22T18:00,2021,4,22,3,spring,night,20.11909
2021-04-22T18:30,2021,4,22,3,spring,night,19.73338
2021-04-22T19:00,2021,4,22,3,spring,night,19.89539
2021-04-22T19:30,2021,4,22,3,spring,night,20.07724
2021-04-22T20:00,2021,4,22,3,spring,night,19.72845
